ISIN,Date,Price,Model
AT0000644505,2023-10-05,38.24,prod_moving_average_recursive
AT0000644505,2023-10-06,38.22,prod_moving_average_recursive
AT0000758305,2023-09-25,22.7,prod_moving_average_recursive
AT0000758305,2023-09-26,22.71,prod_moving_average_recursive
AT0000758305,2023-09-27,22.71,prod_moving_average_recursive
AT0000758305,2023-09-28,22.72,prod_moving_average_recursive
AT0000758305,2023-09-29,22.73,prod_moving_average_recursive
AT0000758305,2023-10-02,22.74,prod_moving_average_recursive
AT0000758305,2023-10-03,22.76,prod_moving_average_recursive
AT0000758305,2023-10-04,22.77,prod_moving_average_recursive
AT0000758305,2023-10-05,22.78,prod_moving_average_recursive
AT0000758305,2023-10-06,22.79,prod_moving_average_recursive
AT0000938204,2023-09-25,127.98,prod_moving_average_recursive
AT0000938204,2023-09-26,127.98,prod_moving_average_recursive
AT0000938204,2023-09-27,127.98,prod_moving_average_recursive
AT0000938204,2023-09-28,127.97,prod_moving_average_recursive
AT0000938204,2023-09-29,127.96,prod_moving_average_recursive
AT0000938204,2023-10-02,127.96,prod_moving_average_recursive
AT0000938204,2023-10-03,127.94,prod_moving_average_recursive
AT0000938204,2023-10-04,127.93,prod_moving_average_recursive
AT0000938204,2023-10-05,127.9,prod_moving_average_recursive
AT0000938204,2023-10-06,127.88,prod_moving_average_recursive
AT0000908504,2023-09-25,26.06,prod_moving_average_recursive
AT0000908504,2023-09-26,26.08,prod_moving_average_recursive
AT0000908504,2023-09-27,26.1,prod_moving_average_recursive
AT0000908504,2023-09-28,26.12,prod_moving_average_recursive
AT0000908504,2023-09-29,26.14,prod_moving_average_recursive
AT0000908504,2023-10-02,26.16,prod_moving_average_recursive
AT0000908504,2023-10-03,26.19,prod_moving_average_recursive
AT0000908504,2023-10-04,26.21,prod_moving_average_recursive
AT0000908504,2023-10-05,26.22,prod_moving_average_recursive
AT0000908504,2023-10-06,26.24,prod_moving_average_recursive
AT0000A21KS2,2023-09-25,18.22,prod_moving_average_recursive
AT0000A21KS2,2023-09-26,18.24,prod_moving_average_recursive
AT0000A21KS2,2023-09-27,18.27,prod_moving_average_recursive
AT0000A21KS2,2023-09-28,18.29,prod_moving_average_recursive
AT0000A21KS2,2023-09-29,18.32,prod_moving_average_recursive
AT0000A21KS2,2023-10-02,18.35,prod_moving_average_recursive
AT0000A21KS2,2023-10-03,18.37,prod_moving_average_recursive
AT0000A21KS2,2023-10-04,18.4,prod_moving_average_recursive
AT0000A21KS2,2023-10-05,18.42,prod_moving_average_recursive
AT0000A21KS2,2023-10-06,18.45,prod_moving_average_recursive
AT0000641352,2023-09-25,30.85,prod_moving_average_recursive
AT0000641352,2023-09-26,30.85,prod_moving_average_recursive
AT0000641352,2023-09-27,30.85,prod_moving_average_recursive
AT0000641352,2023-09-28,30.85,prod_moving_average_recursive
AT0000641352,2023-09-29,30.85,prod_moving_average_recursive
AT0000641352,2023-10-02,30.86,prod_moving_average_recursive
AT0000641352,2023-10-03,30.86,prod_moving_average_recursive
AT0000641352,2023-10-04,30.86,prod_moving_average_recursive
AT0000641352,2023-10-05,30.86,prod_moving_average_recursive
AT0000641352,2023-10-06,30.86,prod_moving_average_recursive
AT0000821103,2023-09-25,7.57,prod_moving_average_recursive
AT0000821103,2023-09-26,7.58,prod_moving_average_recursive
AT0000821103,2023-09-27,7.58,prod_moving_average_recursive
AT0000821103,2023-09-28,7.59,prod_moving_average_recursive
AT0000821103,2023-09-29,7.6,prod_moving_average_recursive
AT0000821103,2023-10-02,7.6,prod_moving_average_recursive
AT0000821103,2023-10-03,7.61,prod_moving_average_recursive
AT0000821103,2023-10-04,7.62,prod_moving_average_recursive
AT0000821103,2023-10-05,7.62,prod_moving_average_recursive
AT0000821103,2023-10-06,7.63,prod_moving_average_recursive
AT0000999982,2023-09-25,3090.45,prod_prophet
AT0000999982,2023-09-26,3023.49,prod_prophet
AT0000999982,2023-09-27,3026.04,prod_prophet
AT0000999982,2023-09-28,3029.49,prod_prophet
AT0000999982,2023-09-29,3035.98,prod_prophet
AT0000999982,2023-10-02,3028.01,prod_prophet
AT0000999982,2023-10-03,3027.15,prod_prophet
AT0000999982,2023-10-04,2961.65,prod_prophet
AT0000999982,2023-10-05,2897.59,prod_prophet
AT0000999982,2023-10-06,2900.14,prod_prophet
AT0000743059,2023-09-25,43.04,prod_prophet
AT0000743059,2023-09-26,40.98,prod_prophet
AT0000743059,2023-09-27,41.24,prod_prophet
AT0000743059,2023-09-28,41.48,prod_prophet
AT0000743059,2023-09-29,41.57,prod_prophet
AT0000743059,2023-10-02,41.51,prod_prophet
AT0000743059,2023-10-03,41.56,prod_prophet
AT0000743059,2023-10-04,39.58,prod_prophet
AT0000743059,2023-10-05,37.69,prod_prophet
AT0000743059,2023-10-06,37.94,prod_prophet
AT0000937503,2023-09-25,25.41,prod_prophet
AT0000937503,2023-09-26,24.73,prod_prophet
AT0000937503,2023-09-27,24.68,prod_prophet
AT0000937503,2023-09-28,24.63,prod_prophet
AT0000937503,2023-09-29,24.62,prod_prophet
AT0000937503,2023-10-02,24.33,prod_prophet
AT0000937503,2023-10-03,24.22,prod_prophet
AT0000937503,2023-10-04,23.56,prod_prophet
AT0000937503,2023-10-05,22.92,prod_prophet
AT0000937503,2023-10-06,22.87,prod_prophet
AT0000652011,2023-09-25,31.44,prod_prophet
AT0000652011,2023-09-26,30.45,prod_prophet
AT0000652011,2023-09-27,30.42,prod_prophet
AT0000652011,2023-09-28,30.39,prod_prophet
AT0000652011,2023-09-29,30.46,prod_prophet
AT0000652011,2023-10-02,30.41,prod_prophet
AT0000652011,2023-10-03,30.4,prod_prophet
AT0000652011,2023-10-04,29.45,prod_prophet
AT0000652011,2023-10-05,28.52,prod_prophet
AT0000652011,2023-10-06,28.49,prod_prophet
AT0000746409,2023-09-25,78.72,prod_prophet
AT0000746409,2023-09-26,78.24,prod_prophet
AT0000746409,2023-09-27,78.31,prod_prophet
AT0000746409,2023-09-28,78.77,prod_prophet
AT0000746409,2023-09-29,79.28,prod_prophet
AT0000746409,2023-10-02,79.27,prod_prophet
AT0000746409,2023-10-03,79.27,prod_prophet
AT0000746409,2023-10-04,78.8,prod_prophet
AT0000746409,2023-10-05,78.34,prod_prophet
AT0000746409,2023-10-06,78.42,prod_prophet
AT0000922554,2023-09-25,30.1,prod_prophet
AT0000922554,2023-09-26,29.62,prod_prophet
AT0000922554,2023-09-27,29.64,prod_prophet
AT0000922554,2023-09-28,29.66,prod_prophet
AT0000922554,2023-09-29,29.63,prod_prophet
AT0000922554,2023-10-02,29.71,prod_prophet
AT0000922554,2023-10-03,29.69,prod_prophet
AT0000922554,2023-10-04,29.21,prod_prophet
AT0000922554,2023-10-05,28.74,prod_prophet
AT0000922554,2023-10-06,28.76,prod_prophet
AT00000VIE62,2023-09-25,46.86,prod_prophet
AT00000VIE62,2023-09-26,46.91,prod_prophet
AT00000VIE62,2023-09-27,46.97,prod_prophet
AT00000VIE62,2023-09-28,46.88,prod_prophet
AT00000VIE62,2023-09-29,46.78,prod_prophet
AT00000VIE62,2023-10-02,46.86,prod_prophet
AT00000VIE62,2023-10-03,46.68,prod_prophet
AT00000VIE62,2023-10-04,46.73,prod_prophet
AT00000VIE62,2023-10-05,46.78,prod_prophet
AT00000VIE62,2023-10-06,46.83,prod_prophet
AT0000741053,2023-09-25,24.58,prod_prophet
AT0000741053,2023-09-26,24.4,prod_prophet
AT0000741053,2023-09-27,24.5,prod_prophet
AT0000741053,2023-09-28,24.67,prod_prophet
AT0000741053,2023-09-29,24.83,prod_prophet
AT0000741053,2023-10-02,24.85,prod_prophet
AT0000741053,2023-10-03,24.98,prod_prophet
AT0000741053,2023-10-04,24.82,prod_prophet
AT0000741053,2023-10-05,24.65,prod_prophet
AT0000741053,2023-10-06,24.76,prod_prophet
AT0000785555,2023-09-25,16.39,prod_prophet
AT0000785555,2023-09-26,16.01,prod_prophet
AT0000785555,2023-09-27,15.94,prod_prophet
AT0000785555,2023-09-28,15.88,prod_prophet
AT0000785555,2023-09-29,15.81,prod_prophet
AT0000785555,2023-10-02,15.62,prod_prophet
AT0000785555,2023-10-03,15.56,prod_prophet
AT0000785555,2023-10-04,15.19,prod_prophet
AT0000785555,2023-10-05,14.83,prod_prophet
AT0000785555,2023-10-06,14.77,prod_prophet
AT0000831706,2023-09-25,23.45,prod_prophet
AT0000831706,2023-09-26,23.06,prod_prophet
AT0000831706,2023-09-27,23.01,prod_prophet
AT0000831706,2023-09-28,22.97,prod_prophet
AT0000831706,2023-09-29,22.95,prod_prophet
AT0000831706,2023-10-02,22.81,prod_prophet
AT0000831706,2023-10-03,22.69,prod_prophet
AT0000831706,2023-10-04,22.31,prod_prophet
AT0000831706,2023-10-05,21.94,prod_prophet
AT0000831706,2023-10-06,21.89,prod_prophet
AT0000644505,2023-09-25,38.43,prod_prophet
AT0000644505,2023-09-26,38.21,prod_prophet
AT0000644505,2023-09-27,38.1,prod_prophet
AT0000644505,2023-09-28,38.17,prod_prophet
AT0000644505,2023-09-29,38.09,prod_prophet
AT0000644505,2023-10-02,37.71,prod_prophet
AT0000644505,2023-10-03,37.48,prod_prophet
AT0000644505,2023-10-04,37.26,prod_prophet
AT0000644505,2023-10-05,37.04,prod_prophet
AT0000644505,2023-10-06,36.93,prod_prophet
AT0000758305,2023-09-25,22.16,prod_prophet
AT0000758305,2023-09-26,21.64,prod_prophet
AT0000758305,2023-09-27,21.52,prod_prophet
AT0000758305,2023-09-28,21.43,prod_prophet
AT0000758305,2023-09-29,21.35,prod_prophet
AT0000758305,2023-10-02,21.21,prod_prophet
AT0000758305,2023-10-03,21.13,prod_prophet
AT0000758305,2023-10-04,20.63,prod_prophet
AT0000758305,2023-10-05,20.14,prod_prophet
AT0000758305,2023-10-06,20.02,prod_prophet
AT0000938204,2023-09-25,126.14,prod_prophet
AT0000938204,2023-09-26,124.3,prod_prophet
AT0000938204,2023-09-27,124.18,prod_prophet
AT0000938204,2023-09-28,124.22,prod_prophet
AT0000938204,2023-09-29,124.25,prod_prophet
AT0000938204,2023-10-02,123.75,prod_prophet
AT0000938204,2023-10-03,123.76,prod_prophet
AT0000938204,2023-10-04,121.97,prod_prophet
AT0000938204,2023-10-05,120.2,prod_prophet
AT0000938204,2023-10-06,120.08,prod_prophet
AT0000908504,2023-09-25,25.57,prod_prophet
AT0000908504,2023-09-26,25.09,prod_prophet
AT0000908504,2023-09-27,25.15,prod_prophet
AT0000908504,2023-09-28,25.19,prod_prophet
AT0000908504,2023-09-29,25.26,prod_prophet
AT0000908504,2023-10-02,25.28,prod_prophet
AT0000908504,2023-10-03,25.36,prod_prophet
AT0000908504,2023-10-04,24.89,prod_prophet
AT0000908504,2023-10-05,24.44,prod_prophet
AT0000908504,2023-10-06,24.5,prod_prophet
AT0000A21KS2,2023-09-25,17.64,prod_prophet
AT0000A21KS2,2023-09-26,17.09,prod_prophet
AT0000A21KS2,2023-09-27,17.06,prod_prophet
AT0000A21KS2,2023-09-28,17.09,prod_prophet
AT0000A21KS2,2023-09-29,17.06,prod_prophet
AT0000A21KS2,2023-10-02,17.04,prod_prophet
AT0000A21KS2,2023-10-03,17.12,prod_prophet
AT0000A21KS2,2023-10-04,16.58,prod_prophet
AT0000A21KS2,2023-10-05,16.07,prod_prophet
AT0000A21KS2,2023-10-06,16.04,prod_prophet
AT0000641352,2023-09-25,30.57,prod_prophet
AT0000641352,2023-09-26,30.3,prod_prophet
AT0000641352,2023-09-27,30.43,prod_prophet
AT0000641352,2023-09-28,30.5,prod_prophet
AT0000641352,2023-09-29,30.53,prod_prophet
AT0000641352,2023-10-02,30.56,prod_prophet
AT0000641352,2023-10-03,30.76,prod_prophet
AT0000641352,2023-10-04,30.49,prod_prophet
AT0000641352,2023-10-05,30.22,prod_prophet
AT0000641352,2023-10-06,30.36,prod_prophet
AT0000821103,2023-09-25,7.43,prod_prophet
AT0000821103,2023-09-26,7.28,prod_prophet
AT0000821103,2023-09-27,7.31,prod_prophet
AT0000821103,2023-09-28,7.31,prod_prophet
AT0000821103,2023-09-29,7.33,prod_prophet
AT0000821103,2023-10-02,7.34,prod_prophet
AT0000821103,2023-10-03,7.34,prod_prophet
AT0000821103,2023-10-04,7.2,prod_prophet
AT0000821103,2023-10-05,7.06,prod_prophet
AT0000821103,2023-10-06,7.08,prod_prophet
AT0000999982,2023-09-25,3190.98,prod_XGBRegressor
AT0000999982,2023-09-26,3198.45,prod_XGBRegressor
AT0000999982,2023-09-27,3193.49,prod_XGBRegressor
AT0000999982,2023-09-28,3201.47,prod_XGBRegressor
AT0000999982,2023-09-29,3152.45,prod_XGBRegressor
AT0000999982,2023-10-02,3151.79,prod_XGBRegressor
AT0000999982,2023-10-03,3171.83,prod_XGBRegressor
AT0000999982,2023-10-04,3182.46,prod_XGBRegressor
AT0000999982,2023-10-05,3172.47,prod_XGBRegressor
AT0000999982,2023-10-06,3162.76,prod_XGBRegressor
AT0000743059,2023-09-25,45.29,prod_XGBRegressor
AT0000743059,2023-09-26,46.22,prod_XGBRegressor
AT0000743059,2023-09-27,46.11,prod_XGBRegressor
AT0000743059,2023-09-28,46.17,prod_XGBRegressor
AT0000743059,2023-09-29,46.22,prod_XGBRegressor
AT0000743059,2023-10-02,46.15,prod_XGBRegressor
AT0000743059,2023-10-03,46.11,prod_XGBRegressor
AT0000743059,2023-10-04,46.29,prod_XGBRegressor
AT0000743059,2023-10-05,46.42,prod_XGBRegressor
AT0000743059,2023-10-06,46.74,prod_XGBRegressor
AT0000937503,2023-09-25,26.04,prod_XGBRegressor
AT0000937503,2023-09-26,25.84,prod_XGBRegressor
AT0000937503,2023-09-27,25.78,prod_XGBRegressor
AT0000937503,2023-09-28,25.81,prod_XGBRegressor
AT0000937503,2023-09-29,25.87,prod_XGBRegressor
AT0000937503,2023-10-02,25.99,prod_XGBRegressor
AT0000937503,2023-10-03,25.7,prod_XGBRegressor
AT0000937503,2023-10-04,25.86,prod_XGBRegressor
AT0000937503,2023-10-05,25.88,prod_XGBRegressor
AT0000937503,2023-10-06,25.87,prod_XGBRegressor
AT0000652011,2023-09-25,32.8,prod_XGBRegressor
AT0000652011,2023-09-26,32.93,prod_XGBRegressor
AT0000652011,2023-09-27,32.86,prod_XGBRegressor
AT0000652011,2023-09-28,32.76,prod_XGBRegressor
AT0000652011,2023-09-29,32.87,prod_XGBRegressor
AT0000652011,2023-10-02,32.78,prod_XGBRegressor
AT0000652011,2023-10-03,32.94,prod_XGBRegressor
AT0000652011,2023-10-04,32.93,prod_XGBRegressor
AT0000652011,2023-10-05,32.96,prod_XGBRegressor
AT0000652011,2023-10-06,33.22,prod_XGBRegressor
AT0000746409,2023-09-25,79.79,prod_XGBRegressor
AT0000746409,2023-09-26,78.91,prod_XGBRegressor
AT0000746409,2023-09-27,78.47,prod_XGBRegressor
AT0000746409,2023-09-28,78.15,prod_XGBRegressor
AT0000746409,2023-09-29,80.22,prod_XGBRegressor
AT0000746409,2023-10-02,79.12,prod_XGBRegressor
AT0000746409,2023-10-03,79.08,prod_XGBRegressor
AT0000746409,2023-10-04,78.76,prod_XGBRegressor
AT0000746409,2023-10-05,78.2,prod_XGBRegressor
AT0000746409,2023-10-06,78.29,prod_XGBRegressor
AT0000922554,2023-09-25,30.53,prod_XGBRegressor
AT0000922554,2023-09-26,30.37,prod_XGBRegressor
AT0000922554,2023-09-27,30.08,prod_XGBRegressor
AT0000922554,2023-09-28,30.04,prod_XGBRegressor
AT0000922554,2023-09-29,30.0,prod_XGBRegressor
AT0000922554,2023-10-02,30.21,prod_XGBRegressor
AT0000922554,2023-10-03,30.14,prod_XGBRegressor
AT0000922554,2023-10-04,30.07,prod_XGBRegressor
AT0000922554,2023-10-05,30.11,prod_XGBRegressor
AT0000922554,2023-10-06,30.19,prod_XGBRegressor
AT00000VIE62,2023-09-25,47.0,prod_XGBRegressor
AT00000VIE62,2023-09-26,46.84,prod_XGBRegressor
AT00000VIE62,2023-09-27,46.95,prod_XGBRegressor
AT00000VIE62,2023-09-28,46.92,prod_XGBRegressor
AT00000VIE62,2023-09-29,47.04,prod_XGBRegressor
AT00000VIE62,2023-10-02,47.35,prod_XGBRegressor
AT00000VIE62,2023-10-03,47.7,prod_XGBRegressor
AT00000VIE62,2023-10-04,47.56,prod_XGBRegressor
AT00000VIE62,2023-10-05,47.61,prod_XGBRegressor
AT00000VIE62,2023-10-06,47.63,prod_XGBRegressor
AT0000741053,2023-09-25,25.09,prod_XGBRegressor
AT0000741053,2023-09-26,24.99,prod_XGBRegressor
AT0000741053,2023-09-27,24.99,prod_XGBRegressor
AT0000741053,2023-09-28,25.15,prod_XGBRegressor
AT0000741053,2023-09-29,25.23,prod_XGBRegressor
AT0000741053,2023-10-02,25.47,prod_XGBRegressor
AT0000741053,2023-10-03,25.68,prod_XGBRegressor
AT0000741053,2023-10-04,25.68,prod_XGBRegressor
AT0000741053,2023-10-05,25.91,prod_XGBRegressor
AT0000741053,2023-10-06,26.15,prod_XGBRegressor
AT0000785555,2023-09-25,16.69,prod_XGBRegressor
AT0000785555,2023-09-26,17.2,prod_XGBRegressor
AT0000785555,2023-09-27,16.88,prod_XGBRegressor
AT0000785555,2023-09-28,16.78,prod_XGBRegressor
AT0000785555,2023-09-29,16.88,prod_XGBRegressor
AT0000785555,2023-10-02,16.7,prod_XGBRegressor
AT0000785555,2023-10-03,16.69,prod_XGBRegressor
AT0000785555,2023-10-04,17.06,prod_XGBRegressor
AT0000785555,2023-10-05,17.2,prod_XGBRegressor
AT0000785555,2023-10-06,16.74,prod_XGBRegressor
AT0000831706,2023-09-25,23.86,prod_XGBRegressor
AT0000831706,2023-09-26,23.65,prod_XGBRegressor
AT0000831706,2023-09-27,23.49,prod_XGBRegressor
AT0000831706,2023-09-28,23.53,prod_XGBRegressor
AT0000831706,2023-09-29,23.5,prod_XGBRegressor
AT0000831706,2023-10-02,23.63,prod_XGBRegressor
AT0000831706,2023-10-03,23.47,prod_XGBRegressor
AT0000831706,2023-10-04,23.13,prod_XGBRegressor
AT0000831706,2023-10-05,23.11,prod_XGBRegressor
AT0000831706,2023-10-06,23.02,prod_XGBRegressor
AT0000644505,2023-09-25,39.63,prod_XGBRegressor
AT0000644505,2023-09-26,39.6,prod_XGBRegressor
AT0000644505,2023-09-27,39.55,prod_XGBRegressor
AT0000644505,2023-09-28,39.56,prod_XGBRegressor
AT0000644505,2023-09-29,39.81,prod_XGBRegressor
AT0000644505,2023-10-02,38.75,prod_XGBRegressor
AT0000644505,2023-10-03,39.03,prod_XGBRegressor
AT0000644505,2023-10-04,39.29,prod_XGBRegressor
AT0000644505,2023-10-05,39.1,prod_XGBRegressor
AT0000644505,2023-10-06,39.42,prod_XGBRegressor
AT0000758305,2023-09-25,22.61,prod_XGBRegressor
AT0000758305,2023-09-26,22.72,prod_XGBRegressor
AT0000758305,2023-09-27,22.77,prod_XGBRegressor
AT0000758305,2023-09-28,22.69,prod_XGBRegressor
AT0000758305,2023-09-29,22.7,prod_XGBRegressor
AT0000758305,2023-10-02,22.81,prod_XGBRegressor
AT0000758305,2023-10-03,22.94,prod_XGBRegressor
AT0000758305,2023-10-04,22.94,prod_XGBRegressor
AT0000758305,2023-10-05,22.83,prod_XGBRegressor
AT0000758305,2023-10-06,23.01,prod_XGBRegressor
AT0000938204,2023-09-25,127.77,prod_XGBRegressor
AT0000938204,2023-09-26,127.55,prod_XGBRegressor
AT0000938204,2023-09-27,127.0,prod_XGBRegressor
AT0000938204,2023-09-28,128.6,prod_XGBRegressor
AT0000938204,2023-09-29,128.35,prod_XGBRegressor
AT0000938204,2023-10-02,128.37,prod_XGBRegressor
AT0000938204,2023-10-03,129.07,prod_XGBRegressor
AT0000938204,2023-10-04,127.94,prod_XGBRegressor
AT0000938204,2023-10-05,128.01,prod_XGBRegressor
AT0000938204,2023-10-06,127.91,prod_XGBRegressor
AT0000908504,2023-09-25,26.08,prod_XGBRegressor
AT0000908504,2023-09-26,26.09,prod_XGBRegressor
AT0000908504,2023-09-27,26.19,prod_XGBRegressor
AT0000908504,2023-09-28,26.21,prod_XGBRegressor
AT0000908504,2023-09-29,26.12,prod_XGBRegressor
AT0000908504,2023-10-02,26.1,prod_XGBRegressor
AT0000908504,2023-10-03,26.28,prod_XGBRegressor
AT0000908504,2023-10-04,26.42,prod_XGBRegressor
AT0000908504,2023-10-05,26.6,prod_XGBRegressor
AT0000908504,2023-10-06,26.79,prod_XGBRegressor
AT0000A21KS2,2023-09-25,18.25,prod_XGBRegressor
AT0000A21KS2,2023-09-26,18.3,prod_XGBRegressor
AT0000A21KS2,2023-09-27,18.38,prod_XGBRegressor
AT0000A21KS2,2023-09-28,18.47,prod_XGBRegressor
AT0000A21KS2,2023-09-29,18.52,prod_XGBRegressor
AT0000A21KS2,2023-10-02,18.62,prod_XGBRegressor
AT0000A21KS2,2023-10-03,18.59,prod_XGBRegressor
AT0000A21KS2,2023-10-04,18.59,prod_XGBRegressor
AT0000A21KS2,2023-10-05,18.55,prod_XGBRegressor
AT0000A21KS2,2023-10-06,18.5,prod_XGBRegressor
AT0000641352,2023-09-25,30.92,prod_XGBRegressor
AT0000641352,2023-09-26,31.15,prod_XGBRegressor
AT0000641352,2023-09-27,31.19,prod_XGBRegressor
AT0000641352,2023-09-28,31.36,prod_XGBRegressor
AT0000641352,2023-09-29,31.35,prod_XGBRegressor
AT0000641352,2023-10-02,31.49,prod_XGBRegressor
AT0000641352,2023-10-03,31.72,prod_XGBRegressor
AT0000641352,2023-10-04,31.78,prod_XGBRegressor
AT0000641352,2023-10-05,32.01,prod_XGBRegressor
AT0000641352,2023-10-06,31.99,prod_XGBRegressor
AT0000821103,2023-09-25,7.6,prod_XGBRegressor
AT0000821103,2023-09-26,7.61,prod_XGBRegressor
AT0000821103,2023-09-27,7.66,prod_XGBRegressor
AT0000821103,2023-09-28,7.71,prod_XGBRegressor
AT0000821103,2023-09-29,7.75,prod_XGBRegressor
AT0000821103,2023-10-02,7.82,prod_XGBRegressor
AT0000821103,2023-10-03,7.89,prod_XGBRegressor
AT0000821103,2023-10-04,7.88,prod_XGBRegressor
AT0000821103,2023-10-05,7.95,prod_XGBRegressor
AT0000821103,2023-10-06,8.0,prod_XGBRegressor
